Block,City,Zip,CrimeCode,CrimeDescription,AgencyId,Location 1
16800 CLINTON AV,SAN LORENZO,94578,13A,CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT,ACSO,"(37.69010851, -122.1094762)"
16800 DARYL AV,SAN LORENZO,94580,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.68742516, -122.11594544)"
16800 DARYL AV,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68742516, -122.11594544)"
16800 E 14TH ST,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69219475, -122.10997167)"
16800 E 14TH ST,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69189863, -122.10955309)"
16800 EHLE ST,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69550375, -122.10252928)"
16800 EHLE ST,SAN LEANDRO,94578,13B,BATTERY ON PERSON,ACSO,"(37.69567327, -122.10264217)"
16800 LOS BANOS ST,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69432935, -122.10564293)"
16800 LOS BANOS ST,SAN LEANDRO,94578,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69432935, -122.10564293)"
16800 MEEKLAND AV,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68642134, -122.11684765)"
16900 CLINTON AV,SAN LORENZO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68985777, -122.10902266)"
16900 E 14TH ST,SAN LEANDRO,94578,13A,EXHIBIT FIREARM,ACSO,"(37.69146298, -122.10887857)"
16900 GROVENOR DR,CASTRO VALLEY,94546,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.72282781, -122.09140189)"
16900 HARVARD AV,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68492535, -122.11516038)"
16900 LIBERTY ST,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69436645, -122.10420173)"
16900 LIBERTY ST,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69436645, -122.10420173)"
16900 LOS BANOS ST,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69352235, -122.10496552)"
16900 MEEKLAND AV,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68499926, -122.11703952)"
16900 MEEKLAND AV,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68521332, -122.11714189)"
16900 MEEKLAND AV,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68499926, -122.11703952)"
16900 MEEKLAND AV,SAN LORENZO,94580,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.68499926, -122.11703952)"
16900 MEEKLAND AV,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68521332, -122.11714189)"
16900 MEEKLAND AV,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68499926, -122.11703952)"
16900 MIRA VISTA PL,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.72266003, -122.08361833)"
16900 MIRA VISTA PL,CASTRO VALLEY,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.72266003, -122.08361833)"
16900 ROBEY DR,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69573082, -122.10157058)"
16900 WESTERMAN CT,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68758261, -122.11236213)"
16900 WESTERMAN CT,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.68769593, -122.11252586)"
16900 WESTERMAN CT,HAYWARD,94541,13A,CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT,ACSO,"(37.68751734, -122.1122178)"
17000 FOOTHILL BL,SAN LEANDRO,94546,13B,OBSTRUCT/RESIST EXECUTIVE OFFICER,ACSO,"(37.69353352, -122.10176605)"
17000 GANLEY ST,SAN LORENZO,94580,13A,SHOOT AT INHABITED DWELLING/VEHICLE/ETC,ACSO,"(37.66848063, -122.14155259)"
17000 GANLEY ST,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.66872396, -122.1416994)"
17000 HESPERIAN BL,SAN LORENZO,94580,100,KIDNAPPING,ACSO,"(37.67579332, -122.12441662)"
17000 ROLANDO AV,SAN LEANDRO,94546,13A,CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT,ACSO,"(37.69653934, -122.09834143)"
17000 VIA ALAMITOS,SAN LORENZO,94580,11A,RAPE BY FORCE/FEAR/ETC,ACSO,"(37.67210444, -122.13215475)"
17000 VIA ANDETA,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.67658513, -122.12385745)"
17000 VIA ANDETA,SAN LORENZO,94580,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.67658513, -122.12385745)"
17000 VIA CHIQUITA,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.67094774, -122.13342908)"
17000 VIA CHIQUITA,SAN LORENZO,94580,13A,SHOOT AT INHABITED DWELLING/VEHICLE/ETC,ACSO,"(37.67088416, -122.13340536)"
17000 VIA CHIQUITA,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.67094774, -122.13342908)"
17000 VIA CHIQUITA,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67094774, -122.13342908)"
17000 VIA DEL REY,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.66988456, -122.13567895)"
17000 VIA DEL REY,SAN LORENZO,94580,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.66988456, -122.13567895)"
17000 VIA FLORES,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.6742379, -122.12770628)"
17000 VIA MARGARITA,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67202209, -122.13346928)"
17000 VIA TOLEDO,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68036265, -122.11935449)"
1700 150TH AV,SAN LEANDRO,94578,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.70894554, -122.12518947)"
1700 159TH AV,SAN LEANDRO,94578,13A,EXHIBIT FIREARM,ACSO,"(37.70305694, -122.11768251)"
1700 159TH AV,SAN LEANDRO,94578,13B,BATTERY ON PERSON,ACSO,"(37.70305694, -122.11768251)"
1700 159TH AV,SAN LEANDRO,94578,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.70305694, -122.11768251)"
1700 159TH AV,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.70305694, -122.11768251)"
1700 159TH AV,SAN LEANDRO,94578,13B,BATTERY ON PERSON,ACSO,"(37.70305694, -122.11768251)"
1700 159TH AV,SAN LEANDRO,94578,13B,BATTERY ON PERSON,ACSO,"(37.70305694, -122.11768251)"
1700 162ND AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.70023601, -122.11371226)"
1700 162ND AV,SAN LEANDRO,94578,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.70023601, -122.11371226)"
1700 163RD AV,SAN LEANDRO,94578,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.69896859, -122.11179017)"
1700 164TH AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69781444, -122.10989918)"
1700 164TH AV,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69780214, -122.10991409)"
1700 164TH AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69782674, -122.10988427)"
1700 164TH AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69782674, -122.10988427)"
1700 164TH AV,SAN LEANDRO,94578,100,KIDNAP TO COMMIT ROBBERY/RAPE/289 PC/ETC,ACSO,"(37.69781444, -122.10989918)"
1700 164TH AV,SAN LEANDRO,94578,11A,RAPE BY FORCE/FEAR/ETC,ACSO,"(37.69781444, -122.10989918)"
1700 A ST,CASTRO VALLEY,94546,11D,SEXUAL BATTERY -AGAINST VICTIM`S WILL FOR SEXUAL AROUSAL,ACSO,"(37.68087696, -122.07497262)"
1700 D ST,HAYWARD,94541,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.67779904, -122.06570843)"
1700 EAST AV,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67214211, -122.06513795)"
1700 EAST AV,HAYWARD,94541,11D,SEXUAL BATTERY,ACSO,"(37.67192546, -122.06355704)"
1700 EAST AV,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67214211, -122.06513795)"
1700 EAST AV,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67214211, -122.06513795)"
1700 EAST AV,HAYWARD,94541,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.67214211, -122.06513795)"
1700 NORBRIDGE AV,CASTRO VALLEY,94546,13B,BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC,ACSO,"(37.69146295, -122.08888807)"
1700 STROBRIDGE AV,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68993309, -122.08857465)"
1700 TANAGER AV,SAN LEANDRO,94578,13A,SHOOT AT INHABITED DWELLING/VEHICLE/ETC,ACSO,"(37.70599779, -122.12038463)"
1700 TANAGER AV,SAN LEANDRO,94578,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.70599779, -122.12038463)"
1700 TANAGER AV,SAN LEANDRO,94578,13B,BATTERY ON PERSON,ACSO,"(37.70599779, -122.12038463)"
1700 TANAGER AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.70599779, -122.12038463)"
1700 TANAGER AV,SAN LEANDRO,94578,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.70599779, -122.12038463)"
1700 TANAGER AV,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.70599779, -122.12038463)"
1700 VIA LACQUA,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.67590788, -122.14269021)"
1700 VIA LACQUA,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67590788, -122.14269021)"
1700 VIA LACQUA,SAN LORENZO,94580,100,KIDNAPPING,ACSO,"(37.67590788, -122.14269021)"
1700 VIA RANCHO,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.67522308, -122.14576814)"
1700 VIA RANCHO,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.67504753, -122.14611763)"
1700 VIA REDONDO,SAN LORENZO,94580,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.67062536, -122.14334565)"
170TH AV / FOOTHILL BL,SAN LEANDRO,94546,09A,MURDER,ACSO,"(37.69394181, -122.10216942)"
170TH AV / FOOTHILL BL,SAN LEANDRO,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69394821, -122.10214964)"
170TH AV / FOOTHILL BL,SAN LEANDRO,94546,13A,MAYHEM,ACSO,"(37.69394181, -122.10216942)"
170TH AV / FOOTHILL BL,SAN LEANDRO,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69394181, -122.10216942)"
17100 E 14TH ST,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68995577, -122.10664077)"
17100 E 14TH ST,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68995577, -122.10664077)"
17100 E 14TH ST,HAYWARD,94541,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.68992508, -122.10659624)"
17100 E 14TH ST,HAYWARD,94541,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.68995577, -122.10664077)"
17100 ESTEBAN ST,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69128257, -122.10400313)"
17100 ESTEBAN ST,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69128257, -122.10400313)"
17100 FOOTHILL BL,SAN LEANDRO,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69326492, -122.10152104)"
17100 FOOTHILL BL,SAN LEANDRO,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69326492, -122.10152104)"
17100 FOOTHILL BL,SAN LEANDRO,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69326492, -122.10152104)"
17100 FOOTHILL BL,SAN LEANDRO,94546,11A,RAPE:VICTIM INCAPABLE OF GIVING CONSENT,ACSO,"(37.69326492, -122.10152104)"
17100 FOOTHILL BL,SAN LEANDRO,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69326492, -122.10152104)"
17100 FOOTHILL BL,SAN LEANDRO,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69326492, -122.10152104)"
17100 FOOTHILL BL,SAN LEANDRO,94546,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.69326492, -122.10152104)"
17100 FOOTHILL BL,SAN LEANDRO,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69326492, -122.10152104)"
17100 FOOTHILL BL,SAN LEANDRO,94546,11D,SEXUAL BATTERY -AGAINST VICTIM`S WILL FOR SEXUAL AROUSAL,ACSO,"(37.69326492, -122.10152104)"
17100 FOOTHILL BL,SAN LEANDRO,94546,13B,BATTERY ON PERSON,ACSO,"(37.69326492, -122.10152104)"
17100 FOOTHILL BL,SAN LEANDRO,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69326492, -122.10152104)"
17100 HESPERIAN BL,SAN LORENZO,94580,100,FALSE IMPRISONMENT,ACSO,"(37.67565633, -122.12436632)"
17100 HESPERIAN BL,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67565633, -122.12436632)"
17100 HESPERIAN BL,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.67565633, -122.12436632)"
17100 MEEKLAND AV,HAYWARD,94541,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68373353, -122.11633039)"
17100 MEEKLAND AV,HAYWARD,94541,11D,ANNOY/ETC CHILD UNDER 18,ACSO,"(37.68373353, -122.11633039)"
17100 VIA ANDETA,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.67654692, -122.1238326)"
17100 VIA ANDETA,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67654692, -122.1238326)"
17100 VIA ANDETA,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67654692, -122.1238326)"
17100 VIA DEL REY,SAN LORENZO,94580,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.6717632, -122.13502029)"
17200 EHLE ST,SAN LEANDRO,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.6933352, -122.10055577)"
17200 FOOTHILL BL,SAN LEANDRO,94546,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,09A,MURDER,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,100,FALSE IMPRISONMENT W/VIOLENCE/ETC,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,100,KIDNAPPING,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,09A,MURDER,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,100,FALSE IMPRISONMENT W/VIOLENCE/ETC,ACSO,"(37.69281342, -122.10111974)"
17200 FOOTHILL BL,SAN LEANDRO,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69281342, -122.10111974)"
17200 VIA ANDETA,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67631093, -122.12364275)"
17200 VIA FRANCES,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.66357682, -122.1393835)"
17200 VIA FRANCES,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.66726274, -122.13969504)"
17200 VIA LA JOLLA,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.6691333, -122.13565103)"
17300 ESTEBAN ST,HAYWARD,94541,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.6907109, -122.10355715)"
17300 ESTEBAN ST,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.6907109, -122.10355715)"
17300 HESPERIAN BL,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.67549935, -122.12427048)"
17300 ROBEY DR,SAN LEANDRO,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69338584, -122.09891041)"
17300 ROBEY DR,SAN LEANDRO,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69338584, -122.09891041)"
17300 ROBEY DR,SAN LEANDRO,94546,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.69338584, -122.09891041)"
17300 VIA JULIA,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.66515356, -122.13785435)"
17300 VIA SAN ARDO,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.66661324, -122.13369681)"
17400 ALMOND RD,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.71916651, -122.08756379)"
17400 ALMOND RD,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.71846699, -122.08658962)"
17400 HESPERIAN BL,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67532978, -122.12412585)"
17400 HESPERIAN BL,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.67532978, -122.12412585)"
17400 VIA ARRIBA,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67274218, -122.12388362)"
17400 VIA ARRIBA,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67274218, -122.12388362)"
17400 VIA ARROYO,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67865942, -122.11924685)"
17400 VIA FRANCES,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.66561533, -122.13959945)"
17500 EHLE ST,SAN LEANDRO,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69153293, -122.0985593)"
17500 HESPERIAN BL,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67511112, -122.12398869)"
17500 HESPERIAN BL,SAN LORENZO,94580,13A,LYNCHING,ACSO,"(37.67511112, -122.12398869)"
17500 HESPERIAN BL,SAN LORENZO,94580,13B,OBSTRUCT/RESIST EXECUTIVE OFFICER,ACSO,"(37.67511112, -122.12398869)"
17500 MEEKLAND AV,HAYWARD,94541,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.68317189, -122.11583832)"
17500 RAINIER AV,HAYWARD,94541,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68184335, -122.11677212)"
17500 RAINIER AV,HAYWARD,94541,100,FALSE IMPRISONMENT W/VIOLENCE/ETC,ACSO,"(37.68184335, -122.11677212)"
17500 RAINIER AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68184335, -122.11677212)"
17500 RAINIER AV,HAYWARD,94541,100,KIDNAPPING,ACSO,"(37.68184335, -122.11677212)"
17500 RAINIER AV,HAYWARD,94541,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.68184335, -122.11677212)"
17500 WICKMAN PL,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68552337, -122.11054531)"
17600 HESPERIAN BL,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67535455, -122.12418207)"
17600 HILLSIDE PL,CASTRO VALLEY,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.71544896, -122.07639653)"
17600 HILLSIDE PL,CASTRO VALLEY,94546,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.71544896, -122.07639653)"
17600 PETERSON WY,CASTRO VALLEY,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.71483622, -122.09446635)"
17600 PETERSON WY,CASTRO VALLEY,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.71483622, -122.09446635)"
17600 PETERSON WY,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.71483622, -122.09446635)"
17700 HESPERIAN BL,HAYWARD,94541,13A,ASSAULT WITH FIREARM ON PERSON,ACSO,"(37.67356124, -122.12247539)"
17700 HESPERIAN BL,HAYWARD,94541,13B,OBSTRUCT/RESIST EXECUTIVE OFFICER,ACSO,"(37.67373277, -122.12260837)"
17700 HESPERIAN BL,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67373277, -122.12260837)"
17700 MEEKLAND AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68267829, -122.11536458)"
17700 MEEKLAND AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68267829, -122.11536458)"
17700 MEEKLAND AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68267829, -122.11536458)"
17700 MEEKLAND AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68267829, -122.11536458)"
17700 MEEKLAND AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68267829, -122.11536458)"
17700 MEEKLAND AV,HAYWARD,94541,13A,CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT,ACSO,"(37.68267829, -122.11536458)"
17700 MINES RD,LIVERMORE,94550,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.56728674, -121.60419321)"
17700 VIA SEGUNDO,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.67865288, -122.12297678)"
17800 COLUMBIA DR,CASTRO VALLEY,94552,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.71729319, -122.05860052)"
17800 HESPERIAN BL,HAYWARD,94541,13A,ADW NOT A FIREARM ON P.O./FIREFIGHTER:GBI LIKELY,ACSO,"(37.67338182, -122.1223582)"
17800 TRENTON DR,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.71591421, -122.06614881)"
17800 TRENTON DR,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.71591421, -122.06614881)"
17900 APRICOT WY,CASTRO VALLEY,94546,13A,ELDER/DEPENDENT ADULT CRUELTY,ACSO,"(37.71461478, -122.06867242)"
17900 APRICOT WY,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.71461478, -122.06867242)"
17900 JOSEPH DR,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.71567379, -122.08015099)"
17900 MEEKLAND AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68232455, -122.11504778)"
